fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
DBoZ1vt5DdjmNHc0Tr5fvb34eYA=,The Red Bird,James Valvis ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-red-bird/,Vestal Review,"By James Valvis Trouble. Wife looks at me, eyes black as hate. She’s got a degree. I dropped out of high school.Continue readingThe Red Bird",./scrape/jsonfiles/8sCtoHW5ZJPETxayjflgsr-H3XA.json,TRUE
lMaZMVvEr1pRhqrIYiX9NDNCygU=,The Kissing Booth,Katie Williams ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-kissing-booth/,Vestal Review,"By Katie Williams All day her lips received kisses—pecks, smacks, presses and startling suctions. Late at night, when the carnival music playedContinue readingThe Kissing Booth",./scrape/jsonfiles/-soxkzVEAgYaRDUHAR+Th7+xCKE.json,TRUE
WZTayqR7Ne2fkz6SgYun5Uuwm/M=,Snowblind,Shilo Morlang ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/snowblind/,Vestal Review,"By Shilo Morlang She’s yelling at me again, for leaving dishes in the sink. But that isn’t what this is about. She’sContinue readingSnowblind",./scrape/jsonfiles/gYRbws6EjODLGbaNeqOY8Aja9Dc.json,TRUE
nNMbxHHWiFLjo60gCSmr4atstms=,The Cigarette,Ann Ice ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/the-cigarette/,Vestal Review,"by Ann Ice He blew a smoke ring, one of those that starts out small then grows into the size of aContinue readingThe Cigarette",./scrape/jsonfiles/vmcONWsPHLJLgvUEoDLE3SiSem0.json,TRUE
frlstQedUtrK1+mOB0g9MJ4lO40=,The House With Hands Jonathan Cardew,,vestalreview.net,2019-01-04,,,,,,https://vestalreview.net/the-house-with-hands-jonathan-cardew/,Vestal Review,The first hand sprouted from the spigot in the garden (a spigot I’d tried and failed to detach one winter). A whiteContinue readingThe House With Hands Jonathan Cardew,./scrape/jsonfiles/RamxwYUMqjkL6UNNOWSjhIXq33U.json,TRUE
rLPUukZeSKE4Ou9mxWUhDyG7diM=,Buridan's Ass,Daniel A. ,vestalreview.net,2020-07-25,,,,,,https://vestalreview.net/buridans-ass/,Vestal Review,"by Daniel A. Olivas Carlos stood, his back to the bay window, arms crossed, breath held still. “This is fucked,” he said.Continue readingBuridan’s Ass",./scrape/jsonfiles/y0OcIclecExkHsXPICmXwjGJ+0Q.json,TRUE
feAzS/URs+SC9oAQRZl8+OjXXUA=,Death Angels,Rusty Barnes ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/death-angels/,Vestal Review,by Rusty Barnes Mathis. Amanita Virosa springs from the soil after days of heavy rain. You have to be careful your dog doesn’t eatContinue readingDeath Angels,./scrape/jsonfiles/3VRccBFyqaD6Zcid-FBWJNBVJAc.json,TRUE
1gg0DnMENDbs3FwZWFhUi1GmbV0=,Why We Never Talk About Sugar,Aubrey Hirsch ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/why-we-never-talk-about-sugar/,Vestal Review,By Aubrey Hirsch The first story came out of Paris. A bloated brunette appeared in the paper under the headline: Woman Pregnant withContinue readingWhy We Never Talk About Sugar,./scrape/jsonfiles/oLF8OxA0v92XrsxdpNYk2aUH6qE.json,TRUE
hhqhGtiQKJF4Lhmj+hnhO9PlJPc=,Yerkovitz's Big Idea by Dennis Pahl,Yerkovitz was glad ,vestalreview.net,2018-06-14,,,,,,https://vestalreview.net/yerkovitzs-big-idea-dennis-pahl/,Vestal Review,"Yerkovitz was glad because of all the ideas he had—so many that they seemed to burst forth into his brain uncontrollably, oneContinue readingYerkovitz’s Big Idea by Dennis Pahl",./scrape/jsonfiles/yCIEYNWGDGW1cNls1OzEZ3GipFk.json,TRUE
s+fVjoCFrTHPthy5Qbi6NwlymY4=,A Room of Frozen Dust,Marge Simon ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/a-room-of-frozen-dust/,Vestal Review,"by Marge Simon I meet you in Scarborough. The station is packed with passengers waiting for the next train south. Day by day, the ice is creepingContinue readingA Room of Frozen Dust",./scrape/jsonfiles/EWzVZJTQA1hvKBBsBq-Dxhwd2Rc.json,TRUE
k/i7iBWZtiJ0qKy3qilwbigr7AQ=,The Death of St. Florian,David Ellis ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-death-of-st-florian/,Vestal Review,"By David Ellis Dickerson Underwater, the millstone spun slowly as we plunged together into the deepest part of the river. The millstoneContinue readingThe Death of St. Florian",./scrape/jsonfiles/e5aIS-bPqi9oibOTXRV3u1TvCT4.json,TRUE
yZme0Zr4zb6C0YXHInHpq//z8gQ=,"Dawn, Again",Cameron Yow ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/dawn-again/,Vestal Review,"by Cameron Yow Another place, another time, she could be, she would be Eve. In fact, by evening, she will love meContinue readingDawn, Again",./scrape/jsonfiles/rKnjANSRrbgRg9Orj78+vpnW37w.json,TRUE
90E2wTZFB/vZEDc0U6C6a5QqST0=,All the Hansels and All the Gretels,Stephen Ornes ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/all-the-hansels-and-all-the-gretels/,Vestal Review,"By Stephen Ornes One day, I meet someone on the street who says she knows something about time, how it starts andContinue readingAll the Hansels and All the Gretels",./scrape/jsonfiles/F+0hS53CjaAs+h5EpNv9wEYHyYg.json,TRUE
eVfYUxDyLYWVPi63lO3RHWCtG0c=,August 1974,Vincent Scarpa ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/august-1974/,Vestal Review,"by Vincent Scarpa All the grown-ups are upstairs talking about Richard Nixon, the bad president, he’s just finished his speech, and nobody canContinue readingAugust 1974",./scrape/jsonfiles/aqyVB2wgDMwGniLP4iRHvlKQlZs.json,TRUE
JylMKAFitKtmo7PRS4o0BGUKQJc=,The Compliments They Slip You,Alan Beard ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-compliments-they-slip-you/,Vestal Review,"by Alan Beard The compliments they slip you, little pearls of poison to make you drowsy, to take you under, make theContinue readingThe Compliments They Slip You",./scrape/jsonfiles/EtkMHXIS0nBGn-0q7jFJIXUKa1I.json,TRUE
1p0nzMLEN3pKDbAritWwE1H+nY0=,Living in Shades of White,Nicholas J. Salzmann,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/living-in-shades-of-white/,Vestal Review,"by Nicholas J. Salzmann The shark follows the moon out of the water. For a moment, the shark lets himself believe thatContinue readingLiving in Shades of White",./scrape/jsonfiles/fUb7OLo95fzmy0pprRptiiY4xXQ.json,TRUE
w7tmkli+xmgfMdoBWlNgRkLsgoo=,How the Hair of Hare E-commerce Company Came To Be,Robyn Herrington ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/how-the-hair-of-hare-e-commerce-company-came-to-be/,Vestal Review,"by Robyn Herrington It’s David’s fault. If he’d skipped his writer’s retreat in the middle of nowhere, and I hadn’t agreed toContinue readingHow the Hair of Hare E-commerce Company Came To Be",./scrape/jsonfiles/j7j1EGGNIvnDFDrtQN1J-aQdvCk.json,TRUE
S9JAXxvy3BfjkFulvATBsntLuW4=,How I Got Off the Unemployment Line,Chris Simon ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/how-i-got-off-the-unemployment-line/,Vestal Review,"by Chris Simon “Now you can take over,” Mum said days before she died, her face lurid yellow against her socialized EnglishContinue readingHow I Got Off the Unemployment Line",./scrape/jsonfiles/7mhtGaNBE+xW7IddWxxlw9c0X-M.json,TRUE
DJ6nmmFsUZ2N60vKihB9IxT/QrU=,Divorce,Candy Porett ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/divorce/,Vestal Review,"By Candy Porett “If you go over 118 pounds, you don’t have to leave, just move over so someone else can getContinue readingDivorce",./scrape/jsonfiles/zo9UrrIaFbSL22N2omNK3Yvyl84.json,TRUE
yZoWCBcvy9JtCWmRb+0CHxqbuaA=,The Illustrated Woman,Pedro Ponce ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-illustrated-woman/,Vestal Review,"by Pedro Ponce This was during better times. She called with her itinerary, reciting airline and gate numbers, her voice edged withContinue readingThe Illustrated Woman",./scrape/jsonfiles/WyJAAT0f-fqQ9lMI5VKalPoPV2c.json,TRUE
n543UvowQHYfsRbc2eH5tc17RDk=,The White City,Benjamin Rosenbaum ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/the-white-city/,Vestal Review,"by Benjamin Rosenbaum Consider the princess of the white city, Buromi, dark and stern. Her sister, Phenrum, is as luscious as aContinue readingThe White City",./scrape/jsonfiles/3q5MJBfUU9ZQ1MwjClgez5jn6vw.json,TRUE
Xp1gH+CpFnRBG9DfGhSlKuxY3Bk=,Over The River,Sonya Taaffe ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/over-the-river/,Vestal Review,"by Sonya Taaffe When you came for my soul, it was not stealing. The price had been paid, in cold coin underContinue readingOver The River",./scrape/jsonfiles/w5f+lLo--UQHlI2HTLRywqHuwIc.json,TRUE
3x7mCLRaXtl7X4J0YCiNs6Xx67g=,Come With Me,Richard Scarsbrook ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/come-with-me/,Vestal Review,"By Richard Scarsbrook She wears a vintage sixties dress, Wonder Woman bracelets, sheer smoky nylons; her hair is done up like aContinue readingCome With Me",./scrape/jsonfiles/46KGYr1EDY1j2KLIFn+9CDzxg24.json,TRUE
mU2iTEQK7YjHBgyLfXBREggjGaM=,Gatwick Blues,Kay Sexton ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/gatwick-blues/,Vestal Review,"by Kay Sexton “So …” he folded his coat over his arm, picked up his case and began to walk towards theContinue readingGatwick Blues",./scrape/jsonfiles/-4E-knNMT79tM2EP7mVXva9IPDA.json,TRUE
v2uB65k4hzxSAnpMwGfuHHUBuy4=,So This is Love,Curtis Smith ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/so-this-is-love/,Vestal Review,"by Curtis Smith Eric swoops down our unpaved lane, a scene of fury and kicked-up dust not witnessed this side of gladiatorContinue readingSo This is Love",./scrape/jsonfiles/j0hpExnuy5qUT6iJIFd1SmdymXo.json,TRUE
08CJSR3gkN+ZOr5OrxH9JHwyWtg=,Black Silk,Ian Randall ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/black-silk/,Vestal Review,by Ian Randall Wilson We lasted ten minutes at the restaurant. Silver earrings. Alcove. Her hand on me under the table. TheContinue readingBlack Silk,./scrape/jsonfiles/u2ayNOXQJmhpzbJsgBUgU-sonnM.json,TRUE
xT84CKTMTO4cxNWfdc8+RhyMjSo=,Mourning Into Night,Catherine Nichols ,vestalreview.net,2021-06-08,,,,,,https://vestalreview.net/mourning-into-night/,Vestal Review,"by Catherine Nichols The baby, delivered a month early, was stillborn. After the nurses had cleaned him, they brought him to her,Continue readingMourning Into Night",./scrape/jsonfiles/pihmLJcON8ZkbSw1QHXfqt-XcCc.json,TRUE
Uj6IGsjQpuUaN/aHWIoIlUPvqZE=,Note To Self,Tracy Guzeman ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/note-to-self/,Vestal Review,"By Tracy Guzeman I ask the doctor if it is possible to choose what I am going to forget. He blinks twice before answering,Continue readingNote To Self",./scrape/jsonfiles/VpqZejcnYHSxvpwhxtPMhcf5Ujg.json,TRUE
DlJaPmFEh5onvJLwDuro50KXgWQ=,Wings,Ben Loory ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/wings/,Vestal Review,"By Ben Loory The man meets a woman and falls in love. I want to marry you, he says. And he does. Continue readingWings",./scrape/jsonfiles/rGAUkzpKjka0+sUtZvlyXqPs8Hw.json,TRUE
6prWa56hybz2LSbahDQw3bQ3bXw=,Trying to Catch a Cold,Ma’lena Walley ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/trying-to-catch-a-cold/,Vestal Review,"by Ma’lena Walley Late at night, while her family slept, Myra tiptoed out of the bedroom she shared with her sister, prowledContinue readingTrying to Catch a Cold",./scrape/jsonfiles/2cR3IhNWjAdAJvGkvRwpw-8bof4.json,TRUE
Q3FsGNdv74iBfMuqn3Z39hOT4Og=,If You Give a Millennial a Cubicle,Feliz Moreno ,vestalreview.net,2019-07-18,,,,,,https://vestalreview.net/if-you-give-a-millennial-a-cubicle/,Vestal Review,"By Feliz Moreno It’s like this: if you give a millennial a cubicle, she may ask for push pins to hang herContinue readingIf You Give a Millennial a Cubicle",./scrape/jsonfiles/0xWGeEO2X8PcpPR5nir9U6jGMd0.json,TRUE
B3CdBbW+z2WAB1XjHRWycT8h6sQ=,Katie's Nightmare,Christopher Stires ,vestalreview.net,2020-07-24,,,,,,https://vestalreview.net/katies-nightmare/,Vestal Review,by Christopher Stires “Daddy!” she cried. I was scribbling research notes at my desk when I heard her call out for me. Continue readingKatie’s Nightmare,./scrape/jsonfiles/SM238fk9w1p5et4R9PlqXf5h5XI.json,TRUE
R/49mqhfRGU8zVANIdsCjeCdn+M=,Silver Case,Daniel A. Olivas,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/silver-case/,Vestal Review,by Daniel A. Olivas María kept her eyes trained on the silver cigarette case that Dr. Templeton clutched in his right hand. Continue readingSilver Case,./scrape/jsonfiles/9n6fvif4HB6pRsKHYjsiLbStvDQ.json,TRUE
jg5V0M14+xkOmxJzmpV/zqORHF4=,Anointed,Myfanwy Collins ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/anointed/,Vestal Review,"by Myfanwy Collins This was the guy who quoted Pygmalion, as if I were his diamond in the rough. And this was the guyContinue readingAnointed",./scrape/jsonfiles/vwxulkcgo6ojUjoIDgKOnfPpxcc.json,TRUE
v6IayvPbn6fmo0pGyvCbTnObcuE=,Growth Rings,Maia Harrison ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/growth-rings/,Vestal Review,By Maia Harrison Have you ever been so sick your tongue swelled and filled the back of your throat? Imagine that feeling throughContinue readingGrowth Rings,./scrape/jsonfiles/lbQCFU+jluxvtS+Sb2J9ZQ78ZFk.json,TRUE
iVCiO1CgZ3o0t8+38UJX+UqZf00=,The Shelf Life of Faceless Dolls and New Men,Phoebe Kate ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-shelf-life-of-faceless-dolls-and-new-men/,Vestal Review,"by Phoebe Kate Foster It all began with rogue condiments. When she opened a cabinet, the packets of catsup, mustard and soyContinue readingThe Shelf Life of Faceless Dolls and New Men",./scrape/jsonfiles/5QsRgtAE69F7kAaukU0FoqDM1Lc.json,TRUE
8KRZeTGKR1nUuWjwLHmibwLUFhc=,Family Therapy,Pamela Painter ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/family-therapy/,Vestal Review,"by Pamela Painter Gathered together in her office, we are a mysterious centrifugal force dispersed around the bland interior. Earlier, each of usContinue readingFamily Therapy",./scrape/jsonfiles/H57+-OgLVyG28dUS4XsLXGioBvM.json,TRUE
LpiqEKB0Mx0ozNOh4PA3aDxXoIk=,A Girl Walks on the Moon by Ruth Joffre,,vestalreview.net,2018-06-13,,,,,,https://vestalreview.net/girl-walks-moon/,Vestal Review,Her father builds it for her in the backyard: a little revolving stage painted to resemble the pocked bedrock on the SeaContinue readingA Girl Walks on the Moon by Ruth Joffre,./scrape/jsonfiles/T0nAgBnvYIhrDs9Vg9Xpdeo4BY4.json,TRUE
78vG8yyM1hR+/m6y1444XjUOXww=,The Angry Woman,Pamela Gay ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/the-angry-woman/,Vestal Review,"By Pamela Gay She jumps out of her seat, her penciled brows looking like dashes off balance, and scowls down the aisle. HerContinue readingThe Angry Woman",./scrape/jsonfiles/DcL+fCid+ReowUNZvZKXA6L8spw.json,TRUE
ZMIQegIM+9k4+HgGb6VeCi44+Us=,Patterns,Jim Noonans ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/patterns/,Vestal Review,"by Jim Noonans A light snow falls as I slip into the distance of the deserted highway, the billboard’s logo—a red and whiteContinue readingPatterns",./scrape/jsonfiles/EGmtftSTRMmNazTUJcRdMdnEs1A.json,TRUE
E2VHr43nGLoq+fB6XrA98CXk+7M=,Reviews and Interviews,,vestalreview.net,2019-06-11,,,,,,https://vestalreview.net/features-and-interviews-2/,Vestal Review,"This section features book reviews and author or editor interviews, 500 words maximum, all with some connection to flash fiction. If you have a proposalContinue readingReviews and Interviews",./scrape/jsonfiles/Yn5PsS1VMelNhO0iLSNOKmFsCR4.json,TRUE
IGikyt4nAsQpBjYzlRwxRJC9sTE=,"Nevermore, Dearest",Paul Fahey ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/nevermore-dearest/,Vestal Review,"by Paul Fahey January 13, 1849 Philadelphia Dear Edgar, It is over between us. No doubt you will take to drink when youContinue readingNevermore, Dearest",./scrape/jsonfiles/ZExM19lUws9YssE9JQ7tvYd3TTM.json,TRUE
UjAX1aD9kfsmDsdXihUQubJmEs0=,Momma Like a Magpie,Adam Straus ,vestalreview.net,2019-07-18,,,,,,https://vestalreview.net/momma-like-a-magpie/,Vestal Review,"By Adam Straus Like a magpie, Momma is drawn to shiny things. Especially engagement rings. She’s got a shoebox full under herContinue readingMomma Like a Magpie",./scrape/jsonfiles/U2bwixU+UB9tnYY3l8NBL0aZ-A0.json,TRUE
I4ik4sdChHuKFcDr93Ap7eOE7V4=,"One Letter, Three Women",Dianne Rees ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/one-letter-three-women/,Vestal Review,"by Dianne Rees Does she write letters to you, your wife? Does she cast salutations or swear words on a torn-out pieceContinue readingOne Letter, Three Women",./scrape/jsonfiles/7-M4+UkGeK5puiSij5FfJfrorvU.json,TRUE
6OrK8GBsqeWCETxFcy/SnZKfVos=,Alice Drowning,Dessa Wander ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/alice-drowning/,Vestal Review,"by Dessa Wander At first they thought she was pregnant. Then, after somebody spent an afternoon online, they thought something could beContinue readingAlice Drowning",./scrape/jsonfiles/R116SbeNaqxR+6iwadlNbitQDE8.json,TRUE
MUSj5o6wCDh/37dqguOTPuTg1xU=,Clown Car by Ethan Cade Varnado,,vestalreview.net,2018-06-14,,,,,,https://vestalreview.net/clown-car-ethan-varnado/,Vestal Review,How fast was I going? I don’t know exactly. I can only answer with mitigating circumstances: how I only get to seeContinue readingClown Car by Ethan Cade Varnado,./scrape/jsonfiles/ssgmZuRAXZNnO+OzEVKiataD2rE.json,TRUE
viPukaXsqxRJF8dXtpVw6FfZyxI=,Silver,Kurt Steinmiller ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/silver/,Vestal Review,"by Kurt Steinmiller In the dark of my room, moonlight shimmers silver on the slow river, rolling by, two hundred feet beneath me.Continue readingSilver",./scrape/jsonfiles/wfkz0QyheZ1Gn0tJc+4tJNGo0jc.json,TRUE
lHZwObGOV4yVpwxWDFncr494iJY=,Hispanic Barbie With Accessories,Judith Cofer ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/hispanic-barbie-with-accessories/,Vestal Review,by Judith Cofer The tiny brown girl in Toys. The dirty pink sneakers she wears. The boxed brown Barbie she holds. TheContinue readingHispanic Barbie With Accessories,./scrape/jsonfiles/La6iaDtl-opBEgJ7AvTpjIy4zOg.json,TRUE
K1+cwUtZrpjetJJVdyHJWHzzIzI=,Where It’s Gonna Be,Cooper Gelb ,vestalreview.net,2020-01-22,,,,,,https://vestalreview.net/where-its-gonna-be/,Vestal Review,"by Cooper Gelb “Can you see it?” Dave asked, “ ‘bout a hundred yards up, to the north.” Hannah lookedContinue readingWhere It’s Gonna Be",./scrape/jsonfiles/zoTCa9usFxJN7Vz94wCRPFD7GqM.json,TRUE
ChsgWXUtQ9JSIN2Jh9HLoZ7Xyk4=,Rapture,Gayle Brandeis ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/rapture/,Vestal Review,"by Gayle Brandeis The babysitter said the Rapture was coming, and it was coming now. “Sorry you’ll be left behind, Jew boy,”Continue readingRapture",./scrape/jsonfiles/dJdNcQyhLnH3+T1YAVHCCq6J6Jg.json,TRUE
N2JgTC+cOabZbzr/yeicHGhGwUs=,An Ugly Man,Ana Marcela ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/an-ugly-man/,Vestal Review,"by Ana Marcela Fuentes On her lunch break, she dumps Luis for Daniel Towens, the ugliest man in the county. She andContinue readingAn Ugly Man",./scrape/jsonfiles/8HHFd4ig1s0ULJQnyfbWsrwKW-M.json,TRUE
L3sM/fNuf/diqlwu0xQOoPC1qMU=,Harry's Evening at Lake McBride,Myron Ernst ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/harrys-evening-at-lake-mcbride/,Vestal Review,"By Myron Ernst At his doctoral oral examination on a morning in February, Harry was lost in a cold fog. Professor AspergeContinue readingHarry’s Evening at Lake McBride",./scrape/jsonfiles/Jg3WTt6MNFIIz48dEktG-Ah33dA.json,TRUE
OV3tu2WjM+1ZA9jm9FPmxu7NodI=,Lipstick by Dani Burlison,,vestalreview.net,2018-06-14,,,,,,https://vestalreview.net/lipstick-dani-burlison/,Vestal Review,"I watched the sun rise from our Canadian hotel room, the starched white sheets draped over your chest like a shield; theContinue readingLipstick by Dani Burlison",./scrape/jsonfiles/7k+vpwRKD1EQLJJDboGO4Kf7d+A.json,TRUE
yMZpqsnaOnYiGj+cfQ91E6dVAEo=,Toothpaste,Nick Parker ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/toothpaste/,Vestal Review,by Nick Parker Sister Mila at the Mission says condoms are no good. She says that the rubber still has tiny holesContinue readingToothpaste,./scrape/jsonfiles/W76NcR2MiAQu8Ty7RCLc1zKQGiM.json,TRUE
gVWG5qkcC2SoPl6WG8AvqHwATNI=,After Happiness,Nancy Ludmerer ,vestalreview.net,2019-07-19,,,,,,https://vestalreview.net/after-happiness/,Vestal Review,"by Nancy Ludmerer When your twelve-year-old son asks why you aren’t happy, you begin by telling him he’s wrong. You shake yourContinue readingAfter Happiness",./scrape/jsonfiles/k+nsKzQjb4pDtEf6vFkTND8dG38.json,TRUE
tZ8vS+c0nqY1rkpi9wsTPbNuJgs=,Kye-Oats,Billy Middleton ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/kye-oats/,Vestal Review,"By Billy Middleton So you’re broken down on the side of the road. It’s two in the morning, and the man whoseContinue readingKye-Oats",./scrape/jsonfiles/yclcoWON3TuGCWhIHbQBMkSffdc.json,TRUE
fZVeHmRO35ASFL/4HVgragAHSFI=,Unraveled,Charles Lennox ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/unraveled/,Vestal Review,By Charles Lennox The furniture is in disarray. Dining room chairs in the kitchen in stacks of threes and an empty bookcaseContinue readingUnraveled,./scrape/jsonfiles/Ttce1gBlXRKswc2jhgpqP+nrf90.json,TRUE
Hqbt0EOenpBEaQ+P2I8GRgosCkg=,Quitting Smoking,Jamey Genna ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/quitting-smoking/,Vestal Review,"By Jamey Genna The last time the two of them were together, they walked over to the liquor-grocery store around the cornerContinue readingQuitting Smoking",./scrape/jsonfiles/lW9Ppw78u1XAGoc-pkANSqLVYaY.json,TRUE
+b/dHRZfjOdLIdA/x/X6dzOxNTQ=,Randy by Chuck Augello,,vestalreview.net,2018-06-14,,,,,,https://vestalreview.net/randy-chuck-augello/,Vestal Review,"For three weeks, he lived under the couch, burrowed in a nest of old tissues and discarded candy wrappers. How he gotContinue readingRandy by Chuck Augello",./scrape/jsonfiles/WhlWKKBiwfqbEKpaVdvrj1V+udg.json,TRUE
tsbc44F93cxoxEoQ0rNuRzXBB7c=,Time Change,Claire Eamer ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/time-change/,Vestal Review,by Claire Eamer He had picked up the old clock and was about to smash it down on me. I couldn’t dodge.Continue readingTime Change,./scrape/jsonfiles/b0kxMu6qkpGtj1rXFHmb3xAv6A4.json,TRUE
PLAm6XNNJXtqINNYgDpSffCtxOA=,A Kind of Magic by Sarah Freligh,,vestalreview.net,2018-06-13,,,,,,https://vestalreview.net/kind-magic-sarah-frelig/,Vestal Review,"He tells me that his mother carries a lock of his dead father’s hair coiled inside the folded bills of her wallet,Continue readingA Kind of Magic by Sarah Freligh",./scrape/jsonfiles/AtGQND0S3T9YyH8A1J6e-3W77XQ.json,TRUE
/2fJwpUhtwXIunCxHJFT6E4BqhQ=,Ready to Wear,Saundra Mitchell ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/ready-to-wear/,Vestal Review,"by Saundra Mitchell When my brother went away to college, he left me everything. He left a bed with a Sean-shaped dentContinue readingReady to Wear",./scrape/jsonfiles/SSXjL1RfOZ66CUebB+ggtDlLoWc.json,TRUE
MmbM6r9kDHowNVnzapri0mQGOnk=,O-Negative,Theodosia Henney ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/o-negative/,Vestal Review,"By Theodosia Henney You sink back into the pillow, drained and draining still, while the nurse calls your mother in Florida, whoContinue readingO-Negative",./scrape/jsonfiles/ewwUKDPMSyOcyiihT2oGH3mqmvo.json,TRUE
ATP0jRMsSdi6Mp8y6RiUiYKOn2o=,"Just a Short Visit Home, She Promised",Megan Messinger ,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/just-a-short-visit-home-she-promised/,Vestal Review,"by Megan Messinger She was turning into something without him. Her skin dragged under her fingers like an old rose petal, and sometimes sheContinue readingJust a Short Visit Home, She Promised",./scrape/jsonfiles/37oWN7YN6RrsnD1n5Eid-t3e8qk.json,TRUE
yfKn692zB5i6H+wFGB6dqNceW4E=,To Really Hear It,Terry DeHart ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/to-really-hear-it/,Vestal Review,by Terry DeHart He’s driving in the Sierra Nevada with his wife and their small daughters and the kids are fighting andContinue readingTo Really Hear It,./scrape/jsonfiles/ao9Ef5KRnj9zmp9lsPYExDa0ogQ.json,TRUE
jBJFCio3jvrKSuzT99ukg1uL90c=,Behind Closed Doors,Jennifer Macaire ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/behind-closed-doors/,Vestal Review,by Jennifer Macaire You must have seen her when you lived on the islands. Her jeans were faded and embroidered. She woreContinue readingBehind Closed Doors,./scrape/jsonfiles/q7CREvXYZKTge-T6zZ4z5XVv+1U.json,TRUE
YdxgQ6b0hyx4/MinBL5RNLZHJxM=,The Tunnel,Jaclyn Alexander ,vestalreview.net,2020-07-28,,,,,,https://vestalreview.net/the-tunnel/,Vestal Review,By Jaclyn Alexander There once was a young girl kidnapped in autumn. She had been in a park where the leaves onContinue readingThe Tunnel,./scrape/jsonfiles/h8d9RrN8WpkzDAVr-Ek-W6Fkdi0.json,TRUE
Nk7sCRKpqUMHS3AkEyIVMrHtwFg=,Ice Cream,M. K. Hobson,vestalreview.net,2020-07-27,,,,,,https://vestalreview.net/ice-cream/,Vestal Review,"by M. K. Hobson She is too big for her apartment. Six feet tall, she is always breaking things and bruising herself and duckingContinue readingIce Cream",./scrape/jsonfiles/lVUL-MqiRFUw-YZIMHe7RL3rxFA.json,TRUE
nW6G+RXaRmDXMB9fPIk4hhLeiQM=,Taste of War,Terry DeHart ,vestalreview.net,2020-07-26,,,,,,https://vestalreview.net/taste-of-war/,Vestal Review,by Terry DeHart He’s driving alone in the car and crossing the most barren plain he’s ever seen. He’s driving without mapsContinue readingTaste of War,./scrape/jsonfiles/d0jEQssEUyYQm5M2jbGEV8AkT0c.json,TRUE
