fingerprint,title,author,date,source,source-hostname,hostname
JldO2hq/xEL2XATCHZhoG+PDPbI=,Left of Bang: Preemptive Self-Actualization for Autonomous Systems,Vajra Chandrasekera,2023-01-01,https://clarkesworldmagazine.com/chandrasekera_04_17/,Clarkesworld Magazine,clarkesworldmagazine.com
rY1WCPDaQ8N1eSgI39NMPJkIUH8=,Gift of the Kites,Jim C Hines,2023-01-01,https://clarkesworldmagazine.com/hines_10_08/,Clarkesworld Magazine,clarkesworldmagazine.com
HA6S31YkuEkk2k2PRoJmpCLH5gA=,For Whom the Psychopomp Calls,Filip Hajdar Drnovšek Zorko,2023-01-01,https://clarkesworldmagazine.com/drnovsek-zorko_01_22/,Clarkesworld Magazine,clarkesworldmagazine.com
96EPekDP0e7jL88FcHLxkn39YOY=,Going After Bobo,Susan Palwick,2023-01-01,https://clarkesworldmagazine.com/palwick_04_14_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
aUIOn7659t3o0wUiqdXkuCWbQJ0=,The Grandmother-Granddaughter Conspiracy,Marissa Lingen,2023-01-01,https://clarkesworldmagazine.com/lingen_12_09/,Clarkesworld Magazine,clarkesworldmagazine.com
iHmSoOF2kRZNOh9NHruSRKCaW3Q=,The Sentry Branch Predictor Spec: A Fairy Tale,John Chu,2023-01-01,https://clarkesworldmagazine.com/chu_07_16/,Clarkesworld Magazine,clarkesworldmagazine.com
kZF6Q7Wwjgzf6JPQtHsTdKnLw40=,The Book of Phoenix (Excerpted from The Great Book),Nnedi Okorafor,2023-01-01,https://clarkesworldmagazine.com/okorafor_03_11/,Clarkesworld Magazine,clarkesworldmagazine.com
vBldPRrBwU4PvxSlsdmQx+H6VYk=,The Switch,Sarah Stanton,2023-01-01,https://clarkesworldmagazine.com/stanton_07_12/,Clarkesworld Magazine,clarkesworldmagazine.com
KGl3Q94R6HX7pQaddJQiS/KmRyU=,Octo-Heist in Progress,Rich Larson,2023-01-01,https://clarkesworldmagazine.com/larson_11_18/,Clarkesworld Magazine,clarkesworldmagazine.com
OmyLscsRQQpSo4BZFdsrIjO58Nk=,In a Net I Seek to Hold the Wind,Gregory Feeley,2023-01-01,https://clarkesworldmagazine.com/feeley_09_21/,Clarkesworld Magazine,clarkesworldmagazine.com
DQqogRpXNMajJV/pDBnmJImHGN0=,The Plasticity of Youth,Marissa Lingen,2023-01-01,https://clarkesworldmagazine.com/lingen_02_22/,Clarkesworld Magazine,clarkesworldmagazine.com
LQwWBbNwDWL3C7pe9kNDYua1TVk=,The Buried Years,Loreen Heneghan,2023-01-01,https://clarkesworldmagazine.com/heneghan_12_07/,Clarkesworld Magazine,clarkesworldmagazine.com
jPcBxMLwujRFzHsnZzZSzMsT/hU=,Sparrow,Yilin Wang,2023-01-01,https://clarkesworldmagazine.com/wang_10_18/,Clarkesworld Magazine,clarkesworldmagazine.com
Z29VV2/dN4kRtTqQYIbp8oNeh0A=,"The Portrait of a Survivor, Observed from the Water",Yukimi Ogawa,2023-01-01,https://clarkesworldmagazine.com/ogawa_02_23/,Clarkesworld Magazine,clarkesworldmagazine.com
lBkrauEPs3vCbqsFDnrfphs+NLQ=,What the South Wind Whispers,H Pueyo,2023-01-01,https://clarkesworldmagazine.com/pueyo_11_18/,Clarkesworld Magazine,clarkesworldmagazine.com
xgK1mbLzgcAlXlJS3loCaH57MrQ=,Teenagers from Outer Space,Dale Bailey,2023-01-01,https://clarkesworldmagazine.com/bailey_08_16/,Clarkesworld Magazine,clarkesworldmagazine.com
npdo6HEoN8Pbwh3NctOhPA0vepY=,The Governess with a Mechanical Womb,Leena Likitalo,2023-01-01,https://clarkesworldmagazine.com/likitalo_03_16/,Clarkesworld Magazine,clarkesworldmagazine.com
Hrq4a4tyyzH2X4xHegSKeVJ/5zE=,And Wash Out,An Owomoyela,2023-01-01,https://clarkesworldmagazine.com/owomoyela_02_14/,Clarkesworld Magazine,clarkesworldmagazine.com
jCjyriR4keiY5M8U4wEFbSh9/As=,The Cartographer Wasps and the Anarchist Bees,E Lily Yu,2023-01-01,https://clarkesworldmagazine.com/yu_04_11/,Clarkesworld Magazine,clarkesworldmagazine.com
P8LT0Cul0LvW8FL6PM8NXEBlrEs=,Cremulator,Robert Reed,2023-01-01,https://clarkesworldmagazine.com/reed_09_15/,Clarkesworld Magazine,clarkesworldmagazine.com
wQLWbiv493pefoJ5CvSvp4+pKWo=,Transtexting Pose,Darren Speegle,2023-01-01,https://clarkesworldmagazine.com/speegle_07_07/,Clarkesworld Magazine,clarkesworldmagazine.com
tadfDmD7ASn+sSaUPRaYAc4RI2s=,To Be,Ahmed Asi,2023-01-01,https://clarkesworldmagazine.com/asi_07_22/,Clarkesworld Magazine,clarkesworldmagazine.com
1U///cnMiMaX4XS42nE1DQJdZzc=,Futures in the Memories Market,Nina Kiriki Hoffman,2023-01-01,https://clarkesworldmagazine.com/hoffman_06_10/,Clarkesworld Magazine,clarkesworldmagazine.com
30QMqEjX/2EA5GpBqy3Vkui/5LQ=,Rain Falling in the Pines,Lavie Tidhar,2023-01-01,https://clarkesworldmagazine.com/tidhar_10_21/,Clarkesworld Magazine,clarkesworldmagazine.com
+yZmR0/loQtV686mk+y3eAhlI6s=,Comments on Your Provisional Patent Application for an Eternal Spirit Core,Wole Talabi,2023-01-01,https://clarkesworldmagazine.com/talabi_03_21/,Clarkesworld Magazine,clarkesworldmagazine.com
lVOvraKT486QfuBCc7oD2dZMuRc=,Kora Is Life,David D Levine,2023-01-01,https://clarkesworldmagazine.com/levine_05_22/,Clarkesworld Magazine,clarkesworldmagazine.com
3t93VAL4pOdas3Kk34w5c9syOrM=,The Spoil Heap,Fiona Moore,2023-01-01,https://clarkesworldmagazine.com/moore_03_23/,Clarkesworld Magazine,clarkesworldmagazine.com
1aB30yBrRx/2Yfhv97owB0KDpHI=,A Thousand Tiny Gods,Nadia Afifi,2023-01-01,https://clarkesworldmagazine.com/afifi_08_21/,Clarkesworld Magazine,clarkesworldmagazine.com
RQCp2ehU8SckaKNXqvL0qRBxfbU=,"There Are the Art-Makers, Dreamers of Dreams, and There Are Ais",Andrea Kriz,2023-01-01,https://clarkesworldmagazine.com/kriz_04_23/,Clarkesworld Magazine,clarkesworldmagazine.com
yRLmOJfIbiaLdAiFWJFHoj/1NEU=,Entangled,Beston Barnett,2023-01-01,https://clarkesworldmagazine.com/barnett_08_19/,Clarkesworld Magazine,clarkesworldmagazine.com
UmnR18vRr6t9wrDxEUxmu8ppDss=,Larva Pupa Imago,Eric Schwitzgebel,2023-01-01,https://clarkesworldmagazine.com/schwitzgebel_02_23/,Clarkesworld Magazine,clarkesworldmagazine.com
D4Au86WQHLDRz+YGQesNayUeNqQ=,The Rhythm of the Soul,Michelle Julia John,2023-01-01,https://clarkesworldmagazine.com/john_11_22/,Clarkesworld Magazine,clarkesworldmagazine.com
wkVjY913tvKRv56ZlLptXPpmkrY=,An Urge To Create Honey,Martin Cahill,2023-01-01,https://clarkesworldmagazine.com/cahill_04_22/,Clarkesworld Magazine,clarkesworldmagazine.com
naH5MYEYaXVg8nWxHWZzltooYTs=,"Night, in Dark Perfection",Richard Parks,2023-01-01,https://clarkesworldmagazine.com/parks_12_09/,Clarkesworld Magazine,clarkesworldmagazine.com
DFGFNOlGYNj953JnIblVMNgIgOI=,The Yorkshire Mammoth,Harry Turtledove,2023-01-01,https://clarkesworldmagazine.com/turtledove_08_19/,Clarkesworld Magazine,clarkesworldmagazine.com
hOeaj+sS//ZFeqlE5MK+ACAb/fA=,The Wisdom of Ants,Thoraiya Dyer,2023-01-01,https://clarkesworldmagazine.com/dyer_12_12/,Clarkesworld Magazine,clarkesworldmagazine.com
J+shrTX9uo8wy5jnlWveAvsAYGs=,And the Hollow Space Inside,Mari Ness,2023-01-01,https://clarkesworldmagazine.com/ness_02_12/,Clarkesworld Magazine,clarkesworldmagazine.com
AGfhSTrOnBr0csE76Gj77E/G0j4=,One Flesh,Mark Bourne; Elizabeth Bourne,2023-01-01,https://clarkesworldmagazine.com/bourne_09_13/,Clarkesworld Magazine,clarkesworldmagazine.com
nXo5V2JQ+eHgMNLtasHWaML6dsQ=,"The Long Haul From the ANNALS OF TRANSPORTATION, The Pacific Monthly, May 2009",Ken Liu,2023-01-01,https://clarkesworldmagazine.com/liu_11_14/,Clarkesworld Magazine,clarkesworldmagazine.com
2AEtBdPU/YwObciqLqr7uKIkTbE=,Laika's Ghost,Karl Schroeder,2023-01-01,https://clarkesworldmagazine.com/schroeder_01_15_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
bZ5N7WmtiL0DssiV6+TAb00XPI8=,The James Machine,Kate Osias,2023-01-01,https://clarkesworldmagazine.com/osias_07_18/,Clarkesworld Magazine,clarkesworldmagazine.com
c7tMeCzCQkAD0o12f8eybTc4h4A=,The Answer Was Snails,Bo Balder,2023-01-01,https://clarkesworldmagazine.com/balder_10_21/,Clarkesworld Magazine,clarkesworldmagazine.com
9nBWHMZTIIVHx+jsqJnfiX2cs/A=,Monster,Naomi Kritzer,2023-01-01,https://clarkesworldmagazine.com/kritzer_01_20/,Clarkesworld Magazine,clarkesworldmagazine.com
zpVrcbi5/3HeSW1uXlbI3C++Wq4=,On the Banks of the River Lex,N K Jemisin,2023-01-01,https://clarkesworldmagazine.com/jemisin_11_10/,Clarkesworld Magazine,clarkesworldmagazine.com
Dq87II/1BO2gEQmPDGhvC3+em5E=,Rolling Steel: A Pre-Apocalyptic Love Story,Jay Lake; Shannon Page,2023-01-01,https://clarkesworldmagazine.com/lake_04_09/,Clarkesworld Magazine,clarkesworldmagazine.com
i+BnHpb4jWv10BftTWuhqUgBLTE=,The Possibly Brief Life of Guang Hansheng,Liang Qingsan; Andy Dudak,2023-01-01,https://clarkesworldmagazine.com/liang_05_22/,Clarkesworld Magazine,clarkesworldmagazine.com
AD+JvQt7mWuD3YcO7mNlVqAz1YQ=,Fish Dance,Eric Schwitzgebel,2023-01-01,https://clarkesworldmagazine.com/schwitzgebel_07_16/,Clarkesworld Magazine,clarkesworldmagazine.com
YAAy5oJxVRBPIyrIrMB4Y6vtzc4=,Thing and Sick,Adam Roberts,2023-01-01,https://clarkesworldmagazine.com/roberts_04_17_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
hUbfOVUuMBhDrHbI+os+0nOo+/E=,Symbiosis Theory,Choyeop Kim; Joungmin Lee Comfort,2023-01-01,https://clarkesworldmagazine.com/choyeop_12_19/,Clarkesworld Magazine,clarkesworldmagazine.com
vQiJkIIem7rV8brkor7Ka0O38zQ=,The Father,Kola Heyward-Rotimi,2023-01-01,https://clarkesworldmagazine.com/heyward-rotimi_10_15/,Clarkesworld Magazine,clarkesworldmagazine.com
gwRzuNT0sEC+27tF8E9Sl9a7ZQA=,The Clear Blue Seas of Luna,Gregory Benford,2023-01-01,https://clarkesworldmagazine.com/benford_03_15_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
3OvX9rJh8NAoeKPhphyvYUcV/Nw=,The Murders of Jason Hartman,Brady Nelson; Jamie Wahls,2023-01-01,https://clarkesworldmagazine.com/nelson-wahls_11_20/,Clarkesworld Magazine,clarkesworldmagazine.com
qFydoRyL1gUyI0EujqGCFFp3WrY=,Termination Stories for the Cyberpunk Dystopia Protagonist,Isabel J Kim,2023-01-01,https://clarkesworldmagazine.com/kim_07_22/,Clarkesworld Magazine,clarkesworldmagazine.com
0FJtSKE4XyR+ht6LRRhsSQczCEg=,The Radiant Car Thy Sparrows Drew,Catherynne M Valente,2023-01-01,https://clarkesworldmagazine.com/valente_08_09/,Clarkesworld Magazine,clarkesworldmagazine.com
SKjI37CGnkw7smQlJ9CpZ2b/xS4=,When the Sheaves Are Gathered,Nick Wolven,2023-01-01,https://clarkesworldmagazine.com/wolven_07_21/,Clarkesworld Magazine,clarkesworldmagazine.com
qxYIJGBL24A2htoCtSv9jgDXmBg=,The Privilege of the Happy Ending,Kij Johnson,2023-01-01,https://clarkesworldmagazine.com/johnson_08_18/,Clarkesworld Magazine,clarkesworldmagazine.com
ylbQv1hLzapdnE6QZOaYBJLEFBs=,Murder,S L Huang,2023-01-01,https://clarkesworldmagazine.com/huang_12_22/,Clarkesworld Magazine,clarkesworldmagazine.com
n2Js0xBWmiGzYwcwgB8W6NUlaXc=,Aster's Partialities: Vitri's Best Store for Sundry Antiques,Tovah Strong,2023-01-01,https://clarkesworldmagazine.com/strong_01_21/,Clarkesworld Magazine,clarkesworldmagazine.com
Ag5GcdvnsCtIgcnVr142G+Wk65A=,The Cosmonaut's Caretaker,Dora Klindžić,2023-01-01,https://clarkesworldmagazine.com/klindzic_06_18/,Clarkesworld Magazine,clarkesworldmagazine.com
j8erEkpnWWTI1xMprIg9OS0A43s=,Mamaborg's Milk and the Brilliance of Gems,D A Xiaolin Spires,2023-01-01,https://clarkesworldmagazine.com/spires_03_21/,Clarkesworld Magazine,clarkesworldmagazine.com
69ORLmhCPHAXEPQYRgzrFbxiWaw=,Rain of Days,Ray Nayler,2023-01-01,https://clarkesworldmagazine.com/nayler_03_22/,Clarkesworld Magazine,clarkesworldmagazine.com
j1i6jvllPIVwENbJoC49Qk1VLpA=,Melt With You,Emily C Skaftun,2023-01-01,https://clarkesworldmagazine.com/skaftun_04_13/,Clarkesworld Magazine,clarkesworldmagazine.com
+bm54BI1RoSlXJwXS8i/v9vS9KA=,Birdwatcher,Garth Upshaw,2023-01-01,https://clarkesworldmagazine.com/upshaw_05_08/,Clarkesworld Magazine,clarkesworldmagazine.com
Y6FEXkFfmkOPKXV5hvajZsDHLpg=,Meridian,Karin Lowachee,2023-01-01,https://clarkesworldmagazine.com/lowachee_06_18_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
g4Ap7ATi+Yz7C0K/PZhRt3xO+4A=,Semiramis,Genevieve Valentine,2023-01-01,https://clarkesworldmagazine.com/valentine_06_11/,Clarkesworld Magazine,clarkesworldmagazine.com
8p6x4DeswjBDpqzo0+8n5WRe360=,The River Boy,Tim Pratt,2023-01-01,https://clarkesworldmagazine.com/pratt_01_08/,Clarkesworld Magazine,clarkesworldmagazine.com
dbPYewnF/GF44IWBQ1li5hr8zXs=,Africanfuturist 419,Nnedi Okorafor,2023-01-01,https://clarkesworldmagazine.com/okorafor_11_16/,Clarkesworld Magazine,clarkesworldmagazine.com
IsSD1sCpuC12wwXpqhXKE1/eHwY=,Rondo for Strings and Lasergun,Jared Oliver Adams,2023-01-01,https://clarkesworldmagazine.com/adams_10_22/,Clarkesworld Magazine,clarkesworldmagazine.com
gpb3mzlNlm/059yMR0rAJ4jvMnA=,White Charles,Sarah Monette,2023-01-01,https://clarkesworldmagazine.com/monette_09_09/,Clarkesworld Magazine,clarkesworldmagazine.com
DgcngMbmWTKVJgoaKCJaFPlOC6g=,Idle Roomer,Mike Resnick; Lezli Robyn,2023-01-01,https://clarkesworldmagazine.com/resnick_11_08/,Clarkesworld Magazine,clarkesworldmagazine.com
fUhOGDcGj6uzKjm+un1lhVCnLlE=,In Everlasting Wisdom,Aliette de Bodard,2023-01-01,https://clarkesworldmagazine.com/debodard_10_18_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
2Tp65I+QK9x+l0Hpn4KI6b/YPKo=,Seven Years from Home,Naomi Novik,2023-01-01,https://clarkesworldmagazine.com/novik_08_14_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
ptU51QNBsGEnCmXPNEN0ViLfxtY=,Love is a Process of Unbecoming,Jonathan Kincade,2023-01-01,https://clarkesworldmagazine.com/kincade_03_23/,Clarkesworld Magazine,clarkesworldmagazine.com
bz/j8oUCDTCkLLj0PzLYOWXMCxg=,Placa del Fuego,Tobias S Buckell,2023-01-01,https://clarkesworldmagazine.com/buckell_07_09/,Clarkesworld Magazine,clarkesworldmagazine.com
DYYUUUBusIFvg8P8AejGKBkAL4M=,Ask the Fireflies,R P Sand,2023-01-01,https://clarkesworldmagazine.com/sand_09_20/,Clarkesworld Magazine,clarkesworldmagazine.com
/x7VrpnK7/BsQWWGVUWsdVJXieg=,Songs of Activation,Andy Dudak,2023-01-01,https://clarkesworldmagazine.com/dudak_12_20/,Clarkesworld Magazine,clarkesworldmagazine.com
QqeQEh96IWf5m8QRMlelHYP6XYA=,What Everyone Remembers,Rahul Kanakia,2023-01-01,https://clarkesworldmagazine.com/kanakia_01_12/,Clarkesworld Magazine,clarkesworldmagazine.com
Hyj1sfAbcFFuUm1jxmANZpWRsV8=,The Robot Who Liked to Tell Tall Tales,Fei Dao; Ken Liu,2023-01-01,https://clarkesworldmagazine.com/fei_04_17/,Clarkesworld Magazine,clarkesworldmagazine.com
RAOYYRnMaxsNER6xpG/PTrOAUN0=,Artificial People,Michael Swanwick,2023-01-01,https://clarkesworldmagazine.com/swanwick_07_20/,Clarkesworld Magazine,clarkesworldmagazine.com
cmwaE654LtomtniHx+lkAIShhfk=,Today I Am Paul,Martin L Shoemaker,2023-01-01,https://clarkesworldmagazine.com/shoemaker_08_15/,Clarkesworld Magazine,clarkesworldmagazine.com
YKhVFCOYx0BT5as/nPPKEfYOYzE=,The Winter Garden,Regina Kanyu Wang; Emily Jin,2023-01-01,https://clarkesworldmagazine.com/wang_09_21/,Clarkesworld Magazine,clarkesworldmagazine.com
kVPv12UwnatV6OFzibyHtnL5jhg=,Zhuangzi's Dream,Cao Baiyu; Stella Jiayue Zhu,2023-01-01,https://clarkesworldmagazine.com/cao_01_23/,Clarkesworld Magazine,clarkesworldmagazine.com
yDzgLh/sGohUv7KxB08uhBs6Wg0=,"Summer in Paris, Light from the Sky",Ken Scholes,2023-01-01,https://clarkesworldmagazine.com/scholes_11_07/,Clarkesworld Magazine,clarkesworldmagazine.com
6ufO1z1JZZMcC9Ol/9fZFPhXb3g=,Outer,Hollis Joel Henry,2023-01-01,https://clarkesworldmagazine.com/henry_02_20/,Clarkesworld Magazine,clarkesworldmagazine.com
IW0OewdojejiErTvDgYOCmg4PYA=,You Are Born Exploding,Rich Larson,2023-01-01,https://clarkesworldmagazine.com/larson_12_21/,Clarkesworld Magazine,clarkesworldmagazine.com
ARmv1bHoLOz7QskQB0rD2bYooAc=,An Instance,Mlok 5; Julie Nováková,2023-01-01,https://clarkesworldmagazine.com/mlok5_08_21/,Clarkesworld Magazine,clarkesworldmagazine.com
jfnl6ycj1bmDDH3nd3rdslvWnDc=,Not Now,Chelsea Muzar,2023-01-01,https://clarkesworldmagazine.com/muzar_05_18/,Clarkesworld Magazine,clarkesworldmagazine.com
w1+84ua47ghAwdYrZP9MTFwDnFA=,Tortoiseshell Cats Are Not Refundable,Cat Rambo,2023-01-01,https://clarkesworldmagazine.com/rambo_02_14/,Clarkesworld Magazine,clarkesworldmagazine.com
yENmTsWgJ4e/SWjN3WDvJU5EhoY=,The Scrapyard,Tomas Furby,2023-01-01,https://clarkesworldmagazine.com/furby_10_19/,Clarkesworld Magazine,clarkesworldmagazine.com
5SUWMUyvDyVbsV/ZPXVSoYdQMU4=,Flight,Jeremiah Sturgill,2023-01-01,https://clarkesworldmagazine.com/sturgill_04_08/,Clarkesworld Magazine,clarkesworldmagazine.com
JxrsvBeZe04tZD7azoMTeci9TcE=,Touring with the Alien,Carolyn Ives Gilman,2023-01-01,https://clarkesworldmagazine.com/gilman_04_16/,Clarkesworld Magazine,clarkesworldmagazine.com
zp3+U1MCs2F7qHfzSf49O3c/b0c=,Water in Springtime,Kali Wallace,2023-01-01,https://clarkesworldmagazine.com/wallace_04_14/,Clarkesworld Magazine,clarkesworldmagazine.com
2qLg+APT5pDS7z+xuTGLQo5Lzzo=,Vacant Spaces,Greg Kurzawa,2023-01-01,https://clarkesworldmagazine.com/kurzawa_02_13/,Clarkesworld Magazine,clarkesworldmagazine.com
RZfNTinPz7gKWQYns5htftP7jzM=,Conglomerate,Robert Brice,2023-01-01,https://clarkesworldmagazine.com/brice_04_17/,Clarkesworld Magazine,clarkesworldmagazine.com
TyQ21uZM5X7ypSQ9NOaybhVx9r0=,Waves of Influence,D A Xiaolin Spires,2023-01-01,https://clarkesworldmagazine.com/spires_09_18/,Clarkesworld Magazine,clarkesworldmagazine.com
tCMK8BT95mTc9cbl2P6IAvpYilA=,All the Painted Stars,Gwendolyn Clare,2023-01-01,https://clarkesworldmagazine.com/clare_01_12/,Clarkesworld Magazine,clarkesworldmagazine.com
vrt4gLg2owbWzVsa8QVO3qK1RLI=,Snakes,Yoon Ha Lee,2023-01-01,https://clarkesworldmagazine.com/lee_07_15/,Clarkesworld Magazine,clarkesworldmagazine.com
KxCMmuI9xzvzs8IBBBDB8qCnmKg=,The Smell of Orange Groves,Lavie Tidhar,2023-01-01,https://clarkesworldmagazine.com/tidhar_11_11/,Clarkesworld Magazine,clarkesworldmagazine.com
LlOdax0/k7SEou6jpuDl7UREG4I=,The Next Scene,Robert Reed,2023-01-01,https://clarkesworldmagazine.com/reed_10_16/,Clarkesworld Magazine,clarkesworldmagazine.com
XYUJJJYxaO07WKLrU+WX4WCdfEU=,When We Find Our Voices,Eleanna Castroianni,2023-01-01,https://clarkesworldmagazine.com/castroianni_12_18/,Clarkesworld Magazine,clarkesworldmagazine.com
qcUEIZ6XEtevJCaccptDbo4P698=,The Amusement Dark,Mike Buckley,2023-01-01,https://clarkesworldmagazine.com/buckley_03_20/,Clarkesworld Magazine,clarkesworldmagazine.com
09i9kB8Xz0mBnUuLiCDhHW49jVI=,Nahiku West,Linda Nagata,2016-06-04,https://clarkesworldmagazine.com/nagata_07_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
nJ3+nT473vw5NDVNFOu5fM94l6E=,The Whale Fall at the End of the Universe,Cameron Van Sant,2023-01-01,https://clarkesworldmagazine.com/vansant_03_20/,Clarkesworld Magazine,clarkesworldmagazine.com
uRN3Ht9QJo+TYtJQdSPIv+vWiMo=,A Man Out of Fashion,Chen Qiufan; Ken Liu,2023-01-01,https://clarkesworldmagazine.com/chen_08_17/,Clarkesworld Magazine,clarkesworldmagazine.com
PErgiMt1N4KkCDcINTpH3tpGxbY=,Excerpt from a Letter,Kristin Mandigma,2023-01-01,https://clarkesworldmagazine.com/mandigma_10_07/,Clarkesworld Magazine,clarkesworldmagazine.com
wnuEYEkkiAT1M51xlkUfDyXI3+w=,No Placeholder for You My Love,Nick Wolven,2023-01-01,https://clarkesworldmagazine.com/wolven_09_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
aWsdVxOjBV7UExqCHndxDSoyiZk=,Effigy Nights,Yoon Ha Lee,2023-01-01,https://clarkesworldmagazine.com/lee_01_13/,Clarkesworld Magazine,clarkesworldmagazine.com
CyXBQQGN1t7klqrn1Acgjwdtu6g=,It Takes Two,Nicola Griffith,2023-01-01,https://clarkesworldmagazine.com/griffith_02_15_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
oDcs0TSADD3NWv1F+jLFpiKPtV4=,muo-ka's Child,Indrapramit Das,2023-01-01,https://clarkesworldmagazine.com/das_09_12/,Clarkesworld Magazine,clarkesworldmagazine.com
F96lvazK8VxUQTiEro0Soe5TevI=,Your Future is Pending,Matthew Kressel,2023-01-01,https://clarkesworldmagazine.com/kressel_11_19/,Clarkesworld Magazine,clarkesworldmagazine.com
GxlPYsvez2PDkEi1K10RUTzL7MU=,The King of Norway,Cecelia Holland,2023-01-01,https://clarkesworldmagazine.com/holland_03_16_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
bdz1g/Mi73cV5HtuxYtLeUJDqJI=,A Study in Oils,Kelly Robson,2023-01-01,https://clarkesworldmagazine.com/robson_09_18/,Clarkesworld Magazine,clarkesworldmagazine.com
eJOy51NjEUKd/hQyXc1fFD3c4RI=,The Iridescent Lake,D A Xiaolin Spires,2023-01-01,https://clarkesworldmagazine.com/spires_06_20/,Clarkesworld Magazine,clarkesworldmagazine.com
qg0jZjkFwVda6V8BFRRz1Uzkavo=,Painter of Stars,Wang Yuan; Andy Dudak,2023-01-01,https://clarkesworldmagazine.com/wang_12_16/,Clarkesworld Magazine,clarkesworldmagazine.com
5/vBTtP/+KicwvJixrfpuTw6zeE=,The Womb Factory,Peter M Ferenczi,2023-01-01,https://clarkesworldmagazine.com/ferenczi_04_12/,Clarkesworld Magazine,clarkesworldmagazine.com
iYMtP8kIKxA+xQjzXw2bVCBCgdk=,Intentionalities,Aimee Ogden,2023-01-01,https://clarkesworldmagazine.com/ogden_01_21/,Clarkesworld Magazine,clarkesworldmagazine.com
fo/cq05pvWC+LOhBZszfjKEDVRQ=,Between Zero and One There is Infinity,Shari Paul,2023-01-01,https://clarkesworldmagazine.com/paul_11_21/,Clarkesworld Magazine,clarkesworldmagazine.com
cISQPzfw2Uv3xRYhUClPuV/NSJc=,"And Then, One Day, the Air was Full of Voices",Margaret Ronald,2023-01-01,https://clarkesworldmagazine.com/ronald_06_16/,Clarkesworld Magazine,clarkesworldmagazine.com
Mui2BsVsIWNl0gmEGsz52/IEGAo=,The Glory of the World,Sergey Gerasimov,2023-01-01,https://clarkesworldmagazine.com/gerasimov_07_08/,Clarkesworld Magazine,clarkesworldmagazine.com
sRLYDM4bWqVSTuLc7V569XHU3zA=,Perfect Lies,Gwendolyn Clare,2023-01-01,https://clarkesworldmagazine.com/clare_03_11/,Clarkesworld Magazine,clarkesworldmagazine.com
T+/972JZ1M4EZ/vTXKQyOufe768=,The Jisei of Mark VIII,Berrien C Henderson,2023-01-01,https://clarkesworldmagazine.com/henderson_02_09/,Clarkesworld Magazine,clarkesworldmagazine.com
A0wPNPLZebGxko6HrAvQ157kp+Q=,Blue And Blue And Blue And Pink,Lavie Tidhar,2023-01-01,https://clarkesworldmagazine.com/tidhar_09_20/,Clarkesworld Magazine,clarkesworldmagazine.com
efXE+4zNaC+0XNCmt16zJZKSolQ=,The Association of the Dead,Rahul Kanakia,2023-01-01,https://clarkesworldmagazine.com/kanakia_07_10/,Clarkesworld Magazine,clarkesworldmagazine.com
zPEFyao4WkSHh9aHpU0wgJhlUrg=,To Exorcise Mechanical Ghosts,Laney Gaughan,2023-01-01,https://clarkesworldmagazine.com/gaughan_12_22/,Clarkesworld Magazine,clarkesworldmagazine.com
WMfT/NwS0lXDXTSSq5bc+w4hnjg=,Give the Family My Love,A T Greenblatt,2023-01-01,https://clarkesworldmagazine.com/greenblatt_02_19/,Clarkesworld Magazine,clarkesworldmagazine.com
wgmcOzgD+IlMc2Q2sTj4zyGqGG4=,Master Zhao: The Tale of an Ordinary Time Traveler,Zhang Ran; Andy Dudak,2023-01-01,https://clarkesworldmagazine.com/zhang_12_18/,Clarkesworld Magazine,clarkesworldmagazine.com
dGgGQ9Swe/5jXYbsMpRlWvE/fGQ=,Martian Heart,John Barnes,2023-01-01,https://clarkesworldmagazine.com/barnes_02_14_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
DDgR3ioc8xJo8YC/ZSO9+1iPDeU=,The Dragonslayer of Merebarton,K J Parker,2023-01-01,https://clarkesworldmagazine.com/parker_02_17_reprint/,Clarkesworld Magazine,clarkesworldmagazine.com
CNtaw7q3AeNAPt1DaN7YyKxbTa0=,The Scene of the Crime,Leonard Richardson,2023-01-01,https://clarkesworldmagazine.com/richardson_08_22/,Clarkesworld Magazine,clarkesworldmagazine.com
rsm9EzgoN61fjtg1f9yMcIDtRBo=,Annotated Setlist of the Mikaela Cole Jazz Quintet,Catherine George,2023-01-01,https://clarkesworldmagazine.com/george_12_19/,Clarkesworld Magazine,clarkesworldmagazine.com
SqBrlPAsR5H0irwWYvxQhkZP2AM=,Catching the K Beast,Chen Qian; Carmen Yiling Yan,2011-12-13,https://clarkesworldmagazine.com/chen_04_21/,Clarkesworld Magazine,clarkesworldmagazine.com
