fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
5HAFP3kjM47+SzL2Q7MFrG5c9jQ=,Afternoon with Grandparents,Dominik Parisien,uncannymagazine.com,2017-12-05,,,,,,https://www.uncannymagazine.com/article/afternoon-with-grandparents/,Uncanny Magazine,"It felt like Communion, their slow dance in the kitchen. Somewhere a ghost-voiced radio played and the song was God promising forever, only watching them I knew it must be true.",./scrape/jsonfiles/lIm3jN1aqRDVEsxKK9DmeI-ZkPg.json,True
48pynDB+u2hzWLSRmyD87kwbJyw=,You Are Two Point Three Meters from Your Destination,Fran Wilde,uncannymagazine.com,2015-04-07,,,,,,https://www.uncannymagazine.com/article/you-are-two-point-three-meters-from-your-destination/,Uncanny Magazine,You Are Two Point Three Miles From Your Destination by Fran Wilde,./scrape/jsonfiles/DfAoKs7sg6-7uDL6E2KHSNAKOU0.json,True
nHIVqtbGF86YrbSop/vNtXodARE=,In That Place She Grows a Garden,Del Sandeen,uncannymagazine.com,2021-02-02,,,,,,https://www.uncannymagazine.com/article/in-that-place-she-grows-a-garden/,Uncanny Magazine,"All the students at Queen Mary Catholic High School knew about Principal Vargas’ death before the first bell. To Rayven James, it was welcome news. The entire student body swarmed through the hallways like a many-headed ocean, with straight brown, blond and black hair coloring the seas. An occasional pop of red floated past like […]",./scrape/jsonfiles/ouDss888UgdH1m93XBefVK6Ga2g.json,True
/k5G+R0FkVqCn0r0wSPWDwVpULU=,hypothesis for apocalypse,Khairani Barokka,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/hypothesis-for-apocalypse/,Uncanny Magazine,"elders told me your face could be opened like persimmon cleaving apart at the fingertips, reddened as blood does, as bloodied fingers will do. inside, a round sphere unheld by any other parts of any other. seed of nothing else will do, root and salve of you, sweet and cracked; surviving all droughts, i keep […]",./scrape/jsonfiles/EvijM224UagaQJxPw87Gd9kh9P4.json,True
/qWdfBnn95fXpgEISinRnluaHsY=,Nutrition Facts,D A Xiaolin Spires,uncannymagazine.com,2019-11-05,,,,,,https://www.uncannymagazine.com/article/nutrition-facts/,Uncanny Magazine,"I’m told that the recipe never changes. It’s the same taro congee day after day, no added powders or ingredients. The taste is supposed to be consistent with only a few shifts in nutrients. I palm the sensoring pad and the vending machine squeezes it out from the robot with the mixing bowl behind glass. […]",./scrape/jsonfiles/yl1w+vZBXwmfQffcCQFdsz3gpUM.json,True
0xrd5V+xIP3qdpFQnqxFdMqveuU=,The Chameleon's Gloves,Yoon Ha Lee,uncannymagazine.com,2021-08-03,,,,,,https://www.uncannymagazine.com/article/the-chameleons-gloves/,Uncanny Magazine,"Rhehan hated museums, but their partner Liyeusse had done unmentionable things to the ship’s stardrive the last time the two of them had fled the authorities, and the repairs had drained their savings. Which was why Rhehan was on a station too close to the more civilized regions of the dustways, flirting with a tall, […]",./scrape/jsonfiles/ESCKZoNEn-EiMYAjKWE9F214ELg.json,True
tKvL68O9b5N4RdhsLbfff6V7Ix0=,Crossing,Ewen Ma,uncannymagazine.com,2022-11-01,,,,,,https://www.uncannymagazine.com/article/crossing/,Uncanny Magazine,,./scrape/jsonfiles/FxqWB+eQaIxtVYPw-DLG3zQu1+A.json,True
uOWRynbVblfecs7o8NMPSIdIvxQ=,El Cantar of Rising Sun,Sabrina Vourvoulias,uncannymagazine.com,2016-07-05,,,,,,https://www.uncannymagazine.com/article/el-cantar-rising-sun/,Uncanny Magazine,"On the Avenue Count the houses of worship: From Tyson Street to Tabor in Olney, you can walk a straight avenue of redemption, rising with the sun. Baptist, Buddhist, Catholic, Episcopal, and Evangelical—every people to their house. Only I visit them all, as part of this mester de juglaría, this cycle of irregular meter and […]",./scrape/jsonfiles/CpnYVR91EQpjvkWKTywYl7QZhgs.json,True
9okJm0/HzQ0JXPRPmK7bnmLOWgI=,For All Those Who Sheltered Here,Del Sandeen,uncannymagazine.com,2021-12-07,,,,,,https://www.uncannymagazine.com/article/for-all-those-who-sheltered-here/,Uncanny Magazine,"(Content note: lynching violence) The first thing I remember was the heat of the sun on my tender skin, the curl of a single leaf opening. As I ate sunlight and drank rain, my limbs grew in number and size. See my trunk so thick and fine. See my leafy canopy. Those first few […]",./scrape/jsonfiles/JikLpnf1y324ROE8WRv-p9T2dx4.json,True
wjNSqmszdk3F5yIeZILx4zwboOI=,What to expect from the Hadron Collider as a college roommate,Betsy Aoki,uncannymagazine.com,2017-06-06,,,,,,https://www.uncannymagazine.com/article/expect-hadron-collider-college-roommate/,Uncanny Magazine,"It will probably not be home for supper anytime soon. Things will get broken and not put back together again. When you speak to it about paying its fair share of the rent, it will start at you with that far-away look, or as though it is squinting at things too small for you to […]",./scrape/jsonfiles/l5Gs5EMj97k9cOhPN-jggMGo1NQ.json,True
syXSA40tDIiBSSFbYhoaxbNBcZY=,Blessings,Naomi Novik,uncannymagazine.com,2018-05-01,,,,,,https://www.uncannymagazine.com/article/blessings/,Uncanny Magazine,"“Grace,” the drunk fairy said, “is by far the best of the blessings.” She was drunk because her hostess, who herself had been blessed with hospitality—and a reasonably wealthy husband—had spent the months before her first child’s birth in a fever of preparations, determined to obtain at least one blessing for her own offspring. She […]",./scrape/jsonfiles/+E6sY4kJMjdTF8rONtULaAgXiqU.json,True
tlW8+MX1py8a+z0psx97dgk4dZ0=,Cloudbending,Jennifer Crow,uncannymagazine.com,2015-04-07,,,,,,https://www.uncannymagazine.com/article/cloudbending/,Uncanny Magazine,Cloudbending by Jennifer Crow,./scrape/jsonfiles/yAAhD5Jn7J4NT+OME0pfR6yPo+8.json,True
fB09NqbDmzFyjGwnSDrzSqAfFe8=,"In Stock Images of the Future, Everything is White",Terese Mason Pierre,uncannymagazine.com,2022-05-03,,,,,,https://www.uncannymagazine.com/article/in-stock-images-of-the-future-everything-is-white/,Uncanny Magazine,"I don’t want flying cars. I want my language back. I want to glass-bottom boat my way to a dirt road with no street signs, squeeze myself on the grave of my restlessness, my atomic self-esteem. Five hundred years and we have finished. What have burned sugar and dyed cotton blighted? I […]",./scrape/jsonfiles/Ea1sumRQt37ikpJ7MUd1z7yIgHU.json,True
9/WS3qCAkgBS86T3L/7w6h7eD34=,Notes from Liminal Spaces,Hiromi Goto,uncannymagazine.com,2017-06-06,,,,,,https://www.uncannymagazine.com/article/notes-liminal-spaces/,Uncanny Magazine,"I am a first generation Japanese Canadian immigrant. I gratefully reside on the unceded traditional territories of the Coast Salish peoples: the Musqueam, the Skwxwú7mesh, and Tsleil Waututh Nations. It was an unusually warm night for mid-March and I had left the glass patio door open to let in the fresh air. I’d already heard […]",./scrape/jsonfiles/Fn1vR+6QeN9JUSrZpBW-8XrO41A.json,True
oCEXeWrVinIb/xhtkQ5Qh6cznbA=,You’ll Surely Drown Here If You Stay,Alyssa Wong,uncannymagazine.com,2016-06-07,,,,,,https://www.uncannymagazine.com/article/youll-surely-drown-stay/,Uncanny Magazine,"When the desert finally lets you go, naked and stumbling, your body humming with raw power and the song of dead things coiled under your tongue, you find Marisol waiting for you at the edge of the bluffs. She’s dressed in long sleeves and a skirt over her boots, her black hair tucked under a […]",./scrape/jsonfiles/BWEQZk2tKV0AMpoR9uvO93Ggc88.json,True
YPmoKW+LOPZ5Kj+kXhB7cSZNxLo=,"In Time, a Weed May Break Stone",Valerie Valdes,uncannymagazine.com,2023-04-04,,,,,,https://www.uncannymagazine.com/article/in-time-a-weed-may-break-stone/,Uncanny Magazine,"Nuria heard about the construct from one of the local farmer’s sons just before midday. She had finished her second cup of sweet coffee with milk and was slowly coaxing a sickle blade out of a hunk of metal when Tomau charged into her smithy, breathless, as if he’d run all the way from his […]",./scrape/jsonfiles/iKanWSMbSa1+V0AWi5n-KJRoMCg.json,True
Pg2q0kTyEhE/h4YvN4quOZHbBM8=,Ogres of East Africa,Sofia Samatar,uncannymagazine.com,2016-10-04,,,,,,https://www.uncannymagazine.com/article/ogres-east-africa/,Uncanny Magazine,"Catalogued by Alibhai M. Moosajee of Mombasa February 1907 1. Apul Apul A male ogre of the Great Lakes region. A melancholy character, he eats crickets to sweeten his voice. His house burned down with all of his children inside. His enemy is the Hare. [My informant, a woman of the highlands who calls herself […]",./scrape/jsonfiles/rjkAYQFN9qpcY5+t2LRIiVFDQDc.json,True
brfg8ASaIhB6wXxPGWK+NdTRZY4=,The Drowning Line,Haralambi Markov,uncannymagazine.com,2016-06-07,,,,,,https://www.uncannymagazine.com/article/the-drowning-line/,Uncanny Magazine,"To Anna–Maria, my roots, my strength It’s the satellite phone duct–taped around my left bicep that wakes me up. Not the late October noises in the deep night, nor the ice–cold water that cleaves my body in half at the abdomen. It’s the desperate ringing, muted under layers of plastic to keep it dry, and […]",./scrape/jsonfiles/E8GHXQosVOUlJgWe7Re9aYOXQ08.json,True
vULIi41JlcrFLmrR4hozPMX8Mhk=,Canst Thou Draw Out the Leviathan,Christopher Caldwell,uncannymagazine.com,2019-06-04,,,,,,https://www.uncannymagazine.com/article/canst-thou-draw-out-the-leviathan/,Uncanny Magazine,"(Content Note for use of racist slur.) John Wood boarded the Gracie-Ella ahead of the crew. He carried his sea chest on his shoulder. In a satchel slung low on his hip were his tools and the three things most precious to him: a lock of his grandmother’s hair, a shaving from the first cabinet […]",./scrape/jsonfiles/zKilsvuRPo9Lwnlm3pRirDpWZ4s.json,True
h4sEmAr4Sv1H1MePUMotwZdiRRo=,An Elder Resigns from the Chorus of Oedipus at Colonnus,Peter Tacy,uncannymagazine.com,2020-11-03,,,,,,https://www.uncannymagazine.com/article/an-elder-resigns-from-the-chorus-of-oedipus-at-colonnus/,Uncanny Magazine,"Not ever to be born surely was the better choice! By cruel fate we’re torn. We lack a voice in our dreadful ends; we forever know and forever show the gods aren’t friends to any living thing…! Yet, though washed by sea, we also can’t be free of the constant sting, the deepest, […]",./scrape/jsonfiles/HqDQAq+V1lqIY1iERUkVqten+Vw.json,True
QlSLwhw45giOrv478oYIVg6SxMY=,Future Saints,Terese Mason Pierre,uncannymagazine.com,2021-04-06,,,,,,https://www.uncannymagazine.com/article/future-saints/,Uncanny Magazine,"But who would pray to you, supply your canonization? First, all is muted, a green, speckled wash, and a balding man has just heard the worst news of his life, and your name comes to him as gently as a silver blanket placed on the face of a planetless child, the cry for help […]",./scrape/jsonfiles/8nix9Eg8z9zh17XbNRYRILj82cI.json,True
LiX76Dhhf5FJGp/tyGUf9ON1Kqo=,Big Box,Greg van Eekhout,uncannymagazine.com,2019-07-02,,,,,,https://www.uncannymagazine.com/article/big-box/,Uncanny Magazine,"I don’t know what I need, but I need a lot of it. And this is an opportunity. The store wasn’t here yesterday. There was a complex of car dealerships abutting one of those sprawling Phoenix strip malls where spray mist over the pathways so shoppers don’t get heatstroke. But now, somehow, inserted between the […]",./scrape/jsonfiles/V4Q6eAQ2mQSv7s7VLAcTrr6Gd3Y.json,True
ux6/25p573+al3osL5XfFGFzLT8=,A Letter from One Woman to Another,Cassandra Khaw,uncannymagazine.com,2019-01-01,,,,,,https://www.uncannymagazine.com/article/a-letter-from-one-woman-to-another/,Uncanny Magazine,"Keep him. That prince of yours with his hair souring to silver his sword gone to rust, the doormat king, paupered by fear. It is not a horse he rides but an ass, not a lordship he owns, but a home choked with dust, not love he proffers, but lies by the dozen, semen-thick and […]",./scrape/jsonfiles/XS8jm9BJKie2+adrpLw2I8Tucvg.json,True
r1zV6HRBPwn5HycuPlGxZ/Cbu/Q=,Apologies for breaking the glass slipper,Isabel Yap,uncannymagazine.com,2015-06-02,,,,,,https://www.uncannymagazine.com/article/apologies-for-breaking-the-glass-slipper/,Uncanny Magazine,"only it was really too inconvenient, you see, not least when it shattered on the staircase I was running up to catch the last train in that station without an escalator, salarymen swaying in front of me to a silent tune and nothing else but the surly stare of the konbini shopkeep, craning his head […]",./scrape/jsonfiles/XLBk+I+D83UJsRmNbMdaLmVShpE.json,True
+Zlwt+IFw6Cvr5DUXxRgU20xdUA=,Protestations Against the Idea of Anglicization,Cassandra Khaw,uncannymagazine.com,2017-03-07,,,,,,https://www.uncannymagazine.com/article/protestations-idea-anglicization/,Uncanny Magazine,"Anglicize this: my name is my fucking weapon. How’d you like that? My blade that cuts through the fat of your cultures, slicing out pieces so I can suck on the gobbets, grow strong on the things you’d kept for your personal comforts, grow sleek on your inadequacies because unlike you, we’ve never had it […]",./scrape/jsonfiles/1LdRO2g6WkU0eXnB-A0mbgZWcNw.json,True
xMEQGo9RJleeYgPXTrSkpziThuQ=,The Magician Speaks to the Fool,Ali Trotta,uncannymagazine.com,2019-06-04,,,,,,https://www.uncannymagazine.com/article/the-magician-speaks-to-the-fool/,Uncanny Magazine,"Someday, you will learn that life is mapped by misadventures and heartbreak, unruly as the sea, arranged and rearranged in waves, until everything is salt and sand. Someday, someone you marked as safe will call the witch out of your bones, and leave you full of burning, your mouth tasting like ash, the blessing of […]",./scrape/jsonfiles/5d6bT5VGLojO3Yr6F-eQTr7vyXg.json,True
LSaNc1qOke1yCYkv4j5Vl0CVd7A=,"The 207th Time I Went Back to March 9, 1980",Beth Cato,uncannymagazine.com,2022-09-06,,,,,,https://www.uncannymagazine.com/article/the-207th-time-i-went-back-to-march-9-1980/,Uncanny Magazine,"This is my 207th time returning to March 9, 1980, but the 35th time I have broken into my childhood home. Before I started using my homemade time machine, I had never been one to defy rules. Back at age seven, I stole a candy bar from a grocery store. Anvil-heavy guilt compelled me to […]",./scrape/jsonfiles/l9jrPCiCPxT2x01+J4c00tEiBYY.json,True
6HENVxMHrpPOY8mM0urrkN4WWMI=,Pockets,Amal El–Mohtar,uncannymagazine.com,2015-02-03,,,,,,https://www.uncannymagazine.com/article/pockets/,Uncanny Magazine,Pockets by Amal El-Mohtar. Uncanny Magazine Issue Two. Short fiction.,./scrape/jsonfiles/34U9Eiubc2qdwjUFZ6gr92lRd9Y.json,True
hiEHYAlQHwXAqOt/a6PYDe6wvgs=,"Don’t You Worry, You Aliens",Paul Cornell,uncannymagazine.com,2016-11-01,,,,,,https://www.uncannymagazine.com/article/dont-worry-aliens/,Uncanny Magazine,"There isn’t a virus. He’s pretty sure of that. The radio, when the BBC news had come back every day for a week, before ceasing once more, had mentioned rumours of a virus motivating some of the big “refugee trains” that had got stuck in the West Country. But nobody who’d left from round here […]",./scrape/jsonfiles/tae6zuqprx+LTOvWeouYTDcqHo4.json,True
p8peXhMXLV0E8QciIx0Ov7wjAjg=,Where Oaken Hearts Do Gather,Sarah Pinsker,uncannymagazine.com,2021-04-06,,,,,,https://www.uncannymagazine.com/article/where-oaken-hearts-do-gather/,Uncanny Magazine,"About “Where Oaken Hearts Do Gather” (5 contributors, 5 notes, 7 comments) →“Where Oaken Hearts Do Gather” (Roud 423, Child 313) is a traditional English folk ballad. Like many traditional songs, the lyrics are unattributed. Child transcribed twenty verses, and a twenty-first got added later (and is included here for some unknown reason—I keep […]",./scrape/jsonfiles/OspfkWTH8VBWSCOuk+RqFXi5QJU.json,True
gXfQOqOj3ujVtNW8nT7ZrEv/l2A=,Lest We Forget,Elizabeth Bear,uncannymagazine.com,2019-06-04,,,,,,https://www.uncannymagazine.com/article/lest-we-forget/,Uncanny Magazine,"I am dying of the war, though not in it. Such is the nature of wars. A person doesn’t have to die in battle to be killed by a war. A person doesn’t even have to be a soldier to die of one. Wars have always been slow killers as well as quick. The war […]",./scrape/jsonfiles/zMe0ekxtVebYNCof2tSshQGietQ.json,True
3kAdIWVbh1VrZ6xwspUTJiT19M4=,Henosis,N K Jemisin,uncannymagazine.com,2017-09-05,,,,,,https://www.uncannymagazine.com/article/henosis/,Uncanny Magazine,"Chapter 4 “But they’re going to kill you,” the woman said. Harkim sighed at her silhouette. “Of course they are,” he replied. Chapter 2 The car lurched again. Harkim looked up from his agent’s face on the backseat screen, wondering what on earth was wrong with his driver. “Luketon? Have you been at the […]",./scrape/jsonfiles/C1G0fGiZoUCSicca3JGwmOapkkY.json,True
WS6gN5jDtDsFDSmdtbJ8GHDydwY=,FIND A HOT ASIAN GIRLFRIEND NEAR YOU,Cynthia So,uncannymagazine.com,2018-08-07,,,,,,https://www.uncannymagazine.com/article/find-a-hot-asian-girlfriend-near-you/,Uncanny Magazine,"Gashapon girls, machine-made, capsule-kept; Sleeping beauties in bright baubles, Pristine toys oblivious to the world Before you. Crack the eggshell, watch me climb out. I was born knowing how to let you take me apart. You wanted something else but you got me. Close enough, right? Go somewhere else next time, put in a bit […]",./scrape/jsonfiles/neJ8gJ5DL1hFun1FKc0nliKu72k.json,True
8cW/bu3vnnM5h5CaaJrIL15LSiE=,"The Dead, In Their Uncontrollable Power",Karen Osborne,uncannymagazine.com,2019-03-05,,,,,,https://www.uncannymagazine.com/article/the-dead-in-their-uncontrollable-power/,Uncanny Magazine,"The funeral is nearly over when the dead captain explodes. Roses turn to shrapnel. The cathedral is lost in fire. I am drenched in blood. Bone buries itself in the wall next to my head, my arm, my howling, open mouth. I am standing at the back of the room where a sin-eater’s child belongs, […]",./scrape/jsonfiles/OqyyWy1wEq1cTAx02RrLXU7fRE4.json,True
y/rSau69bEu0k75cLBQPOHr2yeo=,Too Much Dystopia?,Jo Walton,uncannymagazine.com,2017-09-05,,,,,,https://www.uncannymagazine.com/article/too-much-dystopia/,Uncanny Magazine,"Urgent through the lambent air Stormcrows croak “Despair, despair!” Dark clouds race against the sun And the water will not run. There is nothing here to eat And the heart will find defeat. All the iron rails are rust And our dreams have turned to dust. What is it that says this trope Is more […]",./scrape/jsonfiles/ZpbftCfb7MGwrATFxgzqNuOJ8EM.json,True
liYpIiseNaS0ms30g8zMij6j52k=,"If You Find Yourself Speaking to God, Address God with the Informal You",John Chu,uncannymagazine.com,2022-08-02,,,,,,https://www.uncannymagazine.com/article/if-you-find-yourself-speaking-to-god-address-god-with-the-informal-you/,Uncanny Magazine,"Content Note: Racial Slurs and Racist Violence That first video of the flying man goes viral on social media and gets featured on the news. No jet pack. No hang glider. Just him, unaided, soaring over the cable-stayed bridge that leads into the city. The video looks like it was shot on a cellphone […]",./scrape/jsonfiles/7U5Ik1AWVMjNq1TABg6PiIvYKcU.json,True
qukAkp6QtDK/3lse3BxVhvRuU0k=,The Things I Miss the Most,Nisi Shawl,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/the-things-i-miss-the-most/,Uncanny Magazine,The talk. The sex. Somebody to trust… Before the Grigsby Process my life was like a series of ads being skipped. I blacked out a lot. Had lots of seizures. So many that sometimes my learning software obsolesced before I could complete a semester. At home I avoided clothes—they’d just get peed in or tangle […],./scrape/jsonfiles/R-E9DDVeBEw8nCh+u3BD8PBlTyY.json,True
Bg4gxesWABpvdfcZ2WzO+eEDcIE=,Our Love Against Us,DaVaun Sanders,uncannymagazine.com,2022-09-06,,,,,,https://www.uncannymagazine.com/article/our-love-against-us/,Uncanny Magazine,"The rideshare slowed to a stop early. Nim glanced up from his phone. “This ain’t it. There’s no tower.” “No road, neither.” Nim clambered out of the back seat. The door locked behind him. The trunk popped. He looped his backpack on, grabbed his sweet potato pie, then released the pending crypto payment in his […]",./scrape/jsonfiles/W2f3kv-xvuD-sT0hnxM1AGTMLZE.json,True
DJbvzIQzASmZQP141GrkRCh33Xs=,How to Swallow the Moon,Isabel Yap,uncannymagazine.com,2018-11-06,,,,,,https://www.uncannymagazine.com/article/how-to-swallow-the-moon/,Uncanny Magazine,"“I want to know the fires your hands bring—” “Having Been Cast, Eve Implores” by Barbara Jane Reyes Tonight, as in every night, she smiles when the door opens. Her arms loop over your neck; she leans in and rests her head against your cheek. She looks down at the basket between you. “Is this […]",./scrape/jsonfiles/9XzNHlHEhKFkrAo-8hCqhtiSpcM.json,True
R5PsrQay9gzhnmi1APtZbSS+LnE=,things you don’t say to city witches,Cassandra Khaw,uncannymagazine.com,2019-04-02,,,,,,https://www.uncannymagazine.com/article/things-you-dont-say-to-city-witches/,Uncanny Magazine,"I hope I haven’t ruined this city for you, As if you could, As if you were bigger than these tenements, balconied and blessed with history, and you had walls dressed to the nines to fives with graffiti, and sidewalks hallowed, haunted by a few sad stories, a few fierce glories, As if you could […]",./scrape/jsonfiles/vr4MdYW81AnAOjhb8dR+3fd13qE.json,True
iBlv0fgnxrbdchlHFl2kiBmCBi8=,Deeper Than Pie,Beth Cato,uncannymagazine.com,2016-05-03,,,,,,https://www.uncannymagazine.com/article/deeper-than-pie/,Uncanny Magazine,"grandma’s the one who taught me that spells were most potent baked into pie but now she has started to forget first her keys, then her spells memories thinned like her silver hair doctors run tests as grandma says she’s not worth any fuss I’m not fussing—I’m fighting to preserve the bright spark in her […]",./scrape/jsonfiles/9bFASHWe4+RM48Rd1RnleH8HFes.json,True
+Nau0JFNWdPj0wKiX0mHLJZynYc=,Medusa Gets a Haircut,Theodora Goss,uncannymagazine.com,2021-01-05,,,,,,https://www.uncannymagazine.com/article/medusa-gets-a-haircut/,Uncanny Magazine,"On the one hand, they had been her friends for so long, whispering in her ears, telling her stories, reciting poems, not just the sorts of things you would expect, Sappho and Hesiod, but Auden, Eliot, Yeats—they liked the modernists— and Sylvia Plath, Adrianne Rich— they were eclectic in their tastes. Sometimes they had sung […]",./scrape/jsonfiles/8jvqN8CJeFLUd4-82ABKnm92FLY.json,True
o42FJkg2ZFcFxNfpe4UvlUp4QRk=,Vīs Dēlendī,Marie Brennan,uncannymagazine.com,2019-04-02,,,,,,https://www.uncannymagazine.com/article/vis-delendi/,Uncanny Magazine,"The Masters file into the high-vaulted chamber with its ceiling of clear, faceted crystal. The rainbow light cast by the sun finds its echo in their robes, fine silks in all the shades of their titles: sky-blue, steel-grey, rose-red, blood-red. The thrones upon which they seat themselves are carved from impossibly large blocks of the […]",./scrape/jsonfiles/W2UBNAV8znZFHZryBthSDeHQM6w.json,True
c44ab8x4FPBef6XRwbRAL1kV2Jw=,My Country Is a Ghost,Eugenia Triantafyllou,uncannymagazine.com,2020-01-07,,,,,,https://www.uncannymagazine.com/article/my-country-is-a-ghost/,Uncanny Magazine,"When Niovi tried to smuggle her mother’s ghost into the new country, she found herself being passed from one security officer to another, detailing her mother’s place and date of death over and over again. “Are you carrying a ghost with you, ma’am?” asked the woman in the security vest. Her nametag read Stella. Her […]",./scrape/jsonfiles/LO-prXkl4lrWXwCFgDtf6q26htk.json,True
xS1TDEaC1xyYiMTVxTU1yQfVMD0=,Identity,Marissa Lingen,uncannymagazine.com,2022-09-06,,,,,,https://www.uncannymagazine.com/article/identity/,Uncanny Magazine,"“Okay but what’s Sami?” Sometimes I take a breath, Make myself say the word Lapp— Then half the time they still don’t know. I’ve said it for nothing. Sometimes I find A way to say, in the far north. So they understand (but don’t care). Once I told a small child, “The reindeer people, sweetheart,” […]",./scrape/jsonfiles/aQ+vm7a1Fb33sqMnRPOBK0TNBF4.json,True
z38Xjs3MQafEeVm3wHcaiHDBv18=,A Trump Christmas Carol,Roz Kaveney; Laurie Penny; John Scalzi; Jo Walton,uncannymagazine.com,2016-12-25,,,,,,https://www.uncannymagazine.com/article/trump-christmas-carol/,Uncanny Magazine,"Democracy was dead to begin with. There was no doubt whatsoever about that. The election proclaimed it and the electoral college confirmed it and Trump himself signed off on the note, vaguely annoyed that Clinton had somehow still gotten 2.9 million votes more than he had. Well, they were from California. Everyone knew California didn’t […]",./scrape/jsonfiles/dk6ItjGP7aKcXyEKBr9mL84qsc4.json,True
KH5t0wN+hyrOdzKqgr3f11OEDuw=,"On a Branch Floating Down the River, a Wren Is Singing",Betsy Aoki,uncannymagazine.com,2021-09-07,,,,,,https://www.uncannymagazine.com/article/on-a-branch-floating-down-the-river-a-wren-is-singing/,Uncanny Magazine,"I pressed my naked thumb against the blue fingerprint whorls on the glass. Hungry. So hungry. Like the rest of the humans outside this tower. The wind whipped the loose hair not tucked underneath my wool cap and froze my tears across my lashes. Screw this crazy post-nuclear weather. Let me in, dammit. I knew […]",./scrape/jsonfiles/oPPKUgZWLRyt4SbYaLQ9cjeoL-A.json,True
t5rdhFwTZf4Zt/tnOsOPtJn9d7w=,Pipecleaner Sculptures and Other Necessary Work,Tina Connolly,uncannymagazine.com,2017-12-05,,,,,,https://www.uncannymagazine.com/article/pipecleaner-sculptures-necessary-work/,Uncanny Magazine,"“Goodbye!” “Bye, Miss Ninah!” “Goodbye, goodbye!” Ninah stood at the door, watching the kids head off to their parents in other parts of the ship. When the last one had vanished, she wheeled back into the classroom, ready for the bittersweet weekly ritual of taking down the art projects. The preschool classroom was small, carved […]",./scrape/jsonfiles/GBr55UcUG2XF8tK2yb5VMJ8o7aI.json,True
DSqKXGkO+rnnwuLo2Bm2/7TK1UY=,Flashover,S Qiouyi Lu,uncannymagazine.com,2019-05-07,,,,,,https://www.uncannymagazine.com/article/flashover/,Uncanny Magazine,"I am angry with myself for wanting for needing for being a heliotrope who turns to the sun, believing it to be weakness, an admission of failure, as if the blood that the light creates does not thrum through my veins. I am angry with myself for being the vine, the ivy, the leaf— why […]",./scrape/jsonfiles/B1gmvPfDI5ezVZEHBlCUsZqiLMQ.json,True
pHsb8YrapeojFUdY5emLH66qMSY=,Sing,Alexandra Seidel,uncannymagazine.com,2019-07-02,,,,,,https://www.uncannymagazine.com/article/sing/,Uncanny Magazine,"The feast is ready for my waiting lips. The food is boiled and salted and singed and salted again. The death mask, still warm from the oven, might chip my teeth and cut my tongue; boiled ashes will take the blood, will sponge it up almost like bread; there is no bread on the feast […]",./scrape/jsonfiles/1B+2yxDnpR3lwUXRUe4Bg4I6W0w.json,True
dI70Il4vGRumKM0PwNJ4diGX004=,The Uncanny Dinosaurs—Introduction,Authors,uncannymagazine.com,2018-07-03,,,,,,https://www.uncannymagazine.com/article/the-uncanny-dinosaurs-introduction/,Uncanny Magazine,"The year is 2069. Rumors of monsters haunt three abandoned islands in the Pacific Ocean. Surrounded by dangerous waters from which visitors are warned away, few have dared visit and fewer still have returned to tell the tale. The three islands, linked via now-decrepit tunnels and bridges, were intended to create and experiment on DINOSAURS. […]",./scrape/jsonfiles/Bt6UN4PZpAP+P9Yvv+I7dEZ80MY.json,True
Y01xGnsXK1llBCdZhaqMPu+EQa8=,Folding Beijing,Hao Jingfang; Ken Liu,uncannymagazine.com,2015-01-06,,,,,,https://www.uncannymagazine.com/article/folding-beijing-2/,Uncanny Magazine,Folding Beijing by Hao Jingfang (translated by Ken Liu). Uncanny Magazine Issue Two. Short fiction.,./scrape/jsonfiles/aDUyjlNNe5VbmkFh8PJK6S3TSBs.json,True
qWTzq6yiUoo607xxwQRH+TQY0lk=,Corpse Soldier,Kameron Hurley,uncannymagazine.com,2019-06-04,,,,,,https://www.uncannymagazine.com/article/corpse-soldier/,Uncanny Magazine,"Everything started here: A broad plain of yellow grass, the stalks crushed and smeared with blood, and the sounds of dying men—yes, all men—sobbing and praying to the rusty pink sky. The high grass hid their forms and faces. They were bodiless voices, as if ghosts already, rising above the field like ashes to heaven. […]",./scrape/jsonfiles/6F8JYarooWXPglO0J6UvHySbc7E.json,True
m9NynWliTp4lw+vnMFMLfcBwI9Q=,"My Body, Herself",Carmen Maria Machado,uncannymagazine.com,2016-09-06,,,,,,https://www.uncannymagazine.com/article/my-body-herself/,Uncanny Magazine,"When the cave’s ceiling crumples, so do I. Through my body, stone kisses stone. I die. Afterward, footsteps pass by my head. I track them to the opposite wall, the one clear of debris. (If I’d been cowering there, I’d still be alive.) The bearer is wearing my dress, and when she reaches into the […]",./scrape/jsonfiles/P8OZaqj2cD5qemzh6voocwYZeFQ.json,True
